internal_id,type,category,sub_category,name
L0230,interest/hobbies/lifestyle,Beauty & Self-Care,Beauty & Self-Care,Vampire Facial
L0231,interest/hobbies/lifestyle,Beauty & Self-Care,Beauty & Self-Care,Dermal Needling
L0232,interest/hobbies/lifestyle,Beauty & Self-Care,Beauty & Self-Care,Body Contouring
L0233,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Veneers
L0234,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Dental Braces
L0235,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Facials
L0236,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Microdermabrasion
L0237,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Chemical Peels
L0238,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Botox Injections
L0239,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Dermal Fillers
L0240,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Laser Hair Removal
L0241,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Ipl Photorejuvenation
L0242,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Microblading
L0243,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Permanent Makeup
L0244,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Lash Extensions
L0245,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Lash Lifts
L0246,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Brow Tinting
L0247,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Body Waxing
L0248,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Manicures And Pedicures
L0249,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Massages
L0250,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Tanning
L0251,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Body Sculpting
L0252,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Non-surgical Body Contouring
L0253,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Hair Cutting And Styling
L0254,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Hair Coloring
L0255,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Makeup Applications
L0256,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Bridal Beauty Services
L0257,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Nail Art
L0258,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Acne Treatments
L0259,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Rosacea Treatments
L0260,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Anti-aging Treatments
L0261,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Scar And Stretch Mark Treatments
L0262,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Teeth Whitening
L0263,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Cellulite Reduction Treatments
L0264,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Skin Tightening Treatments
L0265,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Hair Removal Services
L0266,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Eyebrow Shaping
L0267,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Appearance,Lip Augmentation
L0268,interest/hobbies/lifestyle,Beauty & Self-Care,Cosmetics & Fragrances,Fragarances & Perfumes
L0269,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Primary Care
L0270,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Mental Health Services
L0271,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Physical Therapy
L0272,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Chiropractic Care
L0273,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Massage Therapy
L0274,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Nutrition Services
L0275,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Personal Training
L0276,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Yoga And Pilates Instruction
L0277,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Spa Services
L0278,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Wellness Coaching
L0279,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Holistic Medicine
L0280,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Naturopathy
L0281,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Reiki Healing
L0282,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Hydrotherapy
L0283,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Saunas And Steam Rooms
L0284,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Bodywork
L0285,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Meditation Classes
L0286,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Fitness Center Access
L0287,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Swimming Pool Access
L0288,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Outdoor Recreation Activities
L0289,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Healthy Lifestyle Workshops
L0290,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Smoking Cessation Programs
L0291,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Substance Abuse Treatment
L0292,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Weight Loss Programs
L0293,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Sleep Disorder Treatment
L0294,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Pain Management Services
L0295,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Cardiac Rehabilitation
L0296,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Cancer Care And Support Services
L0297,interest/hobbies/lifestyle,Personal Health & Wellness,Medical Services & Care,Cremation and Cremation Planning Services
L0298,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Veteran Care
L0299,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Substance Abuse Prevention
L0300,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Family and Caregiver Support Programs
L0301,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Intervention Services
L0302,interest/hobbies/lifestyle,Personal Health & Wellness,Health & Wellness Services,Endocrinology
L0309,interest/hobbies/lifestyle,Home Ownership & Improvement,Cleaning Services,Cleaning Services
L0310,interest/hobbies/lifestyle,Home Ownership & Improvement,"Landscape, Hardscape & Lawncare Services","Landscape, Hardscape & Lawncare Services"
L0312,interest/hobbies/lifestyle,Home Ownership & Improvement,Plumbing & Electrical,Plumbing & Electrical
L0314,interest/hobbies/lifestyle,Children & Childcare,Child Care Services,Child Care Services
L0315,interest/hobbies/lifestyle,Home Ownership & Improvement,Pest Control Services,Pest Control Services
L0316,interest/hobbies/lifestyle,Home Ownership & Improvement,Heating & Cooling Services,Heating & Cooling Services
L0317,interest/hobbies/lifestyle,Home Ownership & Improvement,Remodeling & Construction Services,Remodeling & Construction Services
L0318,interest/hobbies/lifestyle,Niche Business Services,Photography Services,Photography Services
L0319,interest/hobbies/lifestyle,Home Ownership & Improvement,"Audio, Video & Smart Home Services","Audio, Video & Smart Home Services"
L0321,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Tax Planning & Preparation Services,Tax Planning & Preparation Services
L0322,interest/hobbies/lifestyle,Home Ownership & Improvement,Home Services,Home Services
L0323,interest/hobbies/lifestyle,Pets & Animals,Pet Services,Pet Services
L0325,interest/hobbies/lifestyle,Electronics & Computers,"3D Printing, Digital Imaging & Photography","3D Printing, Digital Imaging & Photography"
L0327,interest/hobbies/lifestyle,Electronics & Computers,Drones & Robotics,Drones & Robotics
L0328,interest/hobbies/lifestyle,Electronics & Computers,"Fitness, Health & Food Tech","Fitness, Health & Food Tech"
L0330,interest/hobbies/lifestyle,Electronics & Computers,In-Vehicle Entertainment & Tech,In-Vehicle Entertainment & Tech
L0331,interest/hobbies/lifestyle,Medical & Wellbeing,Other,Vapes & E-Cigarrettes
L0332,interest/hobbies/lifestyle,Home Ownership & Improvement,Smart Home & Appliances,Smart Home & Appliances
L0333,interest/hobbies/lifestyle,Media Consumption,Social,Podcasts
L0335,interest/hobbies/lifestyle,Electronics & Computers,Virtual Reality (VR) & Wearables,Virtual Reality (VR) & Wearables
L0336,interest/hobbies/lifestyle,Collectibles,Collectibles,Coins & Currency
L0337,interest/hobbies/lifestyle,Collectibles,Collectibles,Sports Memorabilia
L0338,interest/hobbies/lifestyle,Collectibles,Collectibles,Antiques
L0339,interest/hobbies/lifestyle,Collectibles,Collectibles,Vintage & Collectible Toys
L0340,interest/hobbies/lifestyle,Collectibles,Collectibles,Gold Coins
L0341,interest/hobbies/lifestyle,Collectibles,Collectibles,Morgan Sliver Dollars
L0342,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Hand Tools
L0343,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Power Tools
L0344,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Wine Racks
L0345,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Pools & Spas
L0346,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Bathroom Remodeling
L0347,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Kitchen Remodeling
L0348,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Living Room Remodeling
L0349,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Tools
L0350,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Landscaping & Lawn
L0351,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Alarm & Security
L0352,interest/hobbies/lifestyle,Home Ownership & Improvement,Home & Garden,Home & Garden Supplies
L0353,interest/hobbies/lifestyle,Graduation,Graduation Gift Buyers,Graduation Gift Buyers
L0354,interest/hobbies/lifestyle,Shopping Behavior & Preferences,Online Auctions,Online Auctions
L0355,interest/hobbies/lifestyle,Shopping Behavior & Preferences,Online Shopping,Online Shopping
L0356,interest/hobbies/lifestyle,Shopping Behavior & Preferences,Traditional Auctions,Traditional Auctions
L0357,interest/hobbies/lifestyle,Shopping Behavior & Preferences,Seasonal Shopping,Seasonal Shopping
L0358,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Amusement Parks & Theme Parks
L0359,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Aquariums
L0360,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Botanical Gardens
L0361,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Bowling
L0362,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Concerts
L0363,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Event Planning
L0364,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Live Comedy
L0365,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Movie Theaters
L0366,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Museums
L0367,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Performing Arts
L0368,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Broadway & Musical Theater
L0369,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Circus
L0370,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Dance
L0371,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Magic
L0372,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Opera
L0373,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Outdoor Festivals
L0374,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Baseball Games
L0375,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Basketball Games
L0376,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Football Games
L0377,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Golf Tournaments
L0378,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Hockey Games
L0379,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Soccer Games
L0380,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Tennis Tournaments
L0381,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Zoos
L0382,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Books
L0383,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Drinking Games
L0384,interest/hobbies/lifestyle,Activities & Events,Activities & Events,eSports
L0385,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Gambling
L0386,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Casinos
L0387,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Fantasy Sports
L0388,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Lottery
L0389,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Sports Betting & Racing
L0390,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Music
L0391,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Bass Guitars
L0392,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Brass & Woodwinds
L0393,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Drums & Percussion
L0394,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Guitars
L0395,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Orchestra
L0396,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Pianos
L0397,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Synthesizers
L0398,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Vinyls
L0399,interest/hobbies/lifestyle,Activities & Events,Activities & Events,Nightlife
L0400,interest/hobbies/lifestyle,Activities & Events,Activities & Events,"Ultra HD, Blu-ray & DVD"
L0401,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Checking Accounts
L0402,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Savings Accounts
L0403,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Certificates Of Deposit
L0404,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Money Market Accounts
L0405,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Individual Retirement Accounts
L0406,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Personal Loans
L0407,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Auto Loans
L0408,interest/hobbies/lifestyle,"Finances, Circumstances & Planning",Banking & Credit Services,Home Equity Loans
